,bathrooms,bedrooms,bhk,dist_arprt,host_count,latitude,longitude,metrostn_count,minstay,neighborhood,overall_satisfaction,price,rest_count,reviews,review_count,room_id,room_type
7314,1.0,1.0,1.0,0.126760398877,3336,55.691292,12.545559,0,2.0,Norrebro,4.5,60.0,6,9,29095,8630369,Entire home/apt
7315,1.0,1.0,1.0,0.126760398877,3336,55.699557,12.545028,0,1.0,Norrebro,2.0,77.0,6,0,29095,8638978,Entire home/apt
7316,1.0,2.0,2.0,0.126760398877,3336,55.696265,12.554413,0,2.0,Norrebro,2.0,232.0,6,0,29095,11841482,Entire home/apt
7317,1.0,2.0,2.0,0.126760398877,3336,55.692072,12.545788,0,1.0,Norrebro,5.0,93.0,6,8,29095,3125558,Entire home/apt
7318,1.0,1.0,1.0,0.126760398877,3336,55.694807,12.545807,0,2.0,Norrebro,5.0,139.0,6,11,29095,5617983,Entire home/apt
7319,1.0,2.0,2.0,0.126760398877,3336,55.699924,12.542355,0,2.0,Norrebro,2.0,109.0,6,1,29095,2698197,Entire home/apt
7320,1.0,1.0,1.0,0.126760398877,3336,55.689854,12.558877,0,2.0,Norrebro,2.0,71.0,6,2,29095,8649975,Private room
7321,1.0,2.0,2.0,0.126760398877,3336,55.694758,12.540133,0,1.0,Norrebro,2.0,61.0,6,0,29095,2680204,Entire home/apt
7322,1.0,1.0,1.0,0.126760398877,3336,55.701001,12.549398,0,5.0,Norrebro,2.0,116.0,6,1,29095,5627285,Entire home/apt
7323,1.0,1.0,1.0,0.126760398877,3336,55.696093,12.554302,0,5.0,Norrebro,5.0,93.0,6,21,29095,5628445,Entire home/apt
7324,1.0,2.0,2.0,0.126760398877,3336,55.697331,12.551805,0,2.0,Norrebro,5.0,100.0,6,3,29095,11859399,Entire home/apt
7325,1.0,2.0,2.0,0.126760398877,3336,55.696065,12.556415,0,3.0,Norrebro,2.0,138.0,6,0,29095,11854011,Entire home/apt
7326,1.0,2.0,2.0,0.126760398877,3336,55.687102,12.552566,0,1.0,Norrebro,4.0,124.0,6,5,29095,10802244,Entire home/apt
7327,1.0,2.0,2.0,0.126760398877,3336,55.691953,12.546795,0,1.0,Norrebro,2.0,147.0,6,2,29095,3530944,Entire home/apt
7328,1.0,2.0,2.0,0.126760398877,3336,55.702987,12.544968,0,2.0,Norrebro,5.0,84.0,6,9,29095,2667905,Entire home/apt
